"Customer ID","Gender","Age","Country","Membership Reward Status","Neighborhood Type","Income Bracket","Sign-Up Bonus","Membership in Months","ID of Favorite Product","Total Spend","Promotion Purchase Count","Promotion Purchase Indicator"
43094360,"M",39,"FI","Bronze","D","4",1,NA,"93a4defd5f",3000,0,0
43095919,"F",26,"DK","Gold",NA,"5",1,NA,"575d14af61",6000,1,1
43097482,"M",44,"SE","Silver","D","13",1,7,"47d9e07151",24105.33,1,1
43103300,"F",43,"SE","None","F","8",1,5,"21971a296f",0.01,1,1
43107518,"F",28,"SE","Gold","B","12",1,NA,"7638800e4b",12100,1,1
43110209,"F",75,"SE","Bronze","C","8",1,15,"97401718fa",1000,0,0
43117050,"M",68,"DK","Bronze","A","8",1,NA,"a1a3368780",500,0,0
43122800,"F",39,"DK","None",NA,"9",1,4,"7d29aa8cb0",0.01,1,1
43123327,"F",-1,"DK","Gold","C","10",1,NA,"1c6e5a4151",6500,1,1
43125400,"M",71,"SE","Gold","D","10",1,NA,"779a01e915",16107.64,0,0
43130110,"M",46,"DK","None","D","10",1,NA,"1ab11c3822",0.01,0,0
43132270,"F",33,"DK","Bronze","F","9",1,9,"e810f0f9ad",720,1,1
43133780,"F",37,"DE","None",NA,"8",1,7,"589ab94ac2",0.01,1,1
43134957,"M",49,"NO","Gold","D","11",1,NA,"117202dd1f",7500,1,1
43139711,"M",77,"SE","Silver","D","10",1,NA,"d0d9f1f8cc",37052.66,0,0
43141341,"M",34,"DE","Bronze","E","3",1,NA,"f010c4914e",1500,0,0
43142410,"M",64,"DE","Bronze","B","5",1,NA,"29a029ef7a",3000,0,0
43143450,"M",34,"SE","None","B","8",1,7,"a8e84ddf83",0.01,0,0
43144537,"M",79,"FI","Bronze","E","13",1,NA,"e9035217c4",1000,0,0
43146114,"M",-1,"FI","None","E","9",1,NA,"d43b5a942b",0.01,1,1
43152815,"M",57,"SE","Bronze","C","5",1,16,"ae560e63a2",3000,0,0
43161598,"F",48,"SE","Bronze","E","8",1,5,"d1e22af2b6",420,0,0
43166891,"M",47,"DK","Bronze","B","15",1,NA,"d6510c8c3c",4000,0,0
43169335,"M",56,"SE","Bronze","C","8",1,8,"0b46e0b344",0.02,0,0
43175181,"F",36,"DK","None","D","13",1,NA,"be1c7c85fc",0.01,1,1
43178725,"M",63,"SE","Gold","A","4",1,NA,"f487a2c13f",12106.7,0,0
43179241,"M",54,"SE","Bronze",NA,"12",1,6,"a3b304cf72",3000,0,0
43184458,"M",69,"SE","Bronze","B","11",1,NA,"821198993a",3443.18,0,0
43189174,"M",47,"DK","None","C","4",1,5,"239111644b",0.01,1,1
43192396,"M",38,"DK","None","C","5",1,8,"badfd66e36",0.01,1,1
43194097,"M",63,"DK","Gold","F","11",1,17,"653bbf33c3",6000,0,0
43198815,"F",60,"DK","None","C","9",1,5,"d17ee83b24",0.01,1,1
43200739,"M",52,"SE","Bronze","F","6",1,8,"340b0691aa",1000,0,0
43200895,"M",67,"DK","Gold","B","10",1,2,"ac317aa3cc",6000,0,0
43201948,"F",79,"DK","Bronze",NA,"7",1,12,"4a20d34976",3050,1,1
43207342,"F",76,"DK","Bronze","E","6",1,NA,"3f98aaa2eb",1750,0,0
43208390,"F",51,"DK","None","F","7",1,NA,"89bf12317b",0.01,1,1
43209418,"M",58,"DE","Bronze","F","7",1,4,"16e482ba5b",600,0,0
43211510,"F",42,"SE","Bronze","B","5",1,NA,"3f9fda6109",2000,0,0
43212516,"F",47,"FI","None","D","8",1,4,"b16f99016d",0.01,0,0
43217232,"F",53,"NO","Bronze","C","8",1,NA,"03933c765b",1000,1,1
43227068,"M",54,"SE","Gold","A","8",1,NA,"5dd9b5ff23",12000,0,0
43235176,"M",-1,"DK","None","E","3",1,NA,"5c8f68f6d8",0.01,0,0
43240889,"M",65,"DK","Bronze","B","6",1,2,"23ff922af6",3000,0,0
43244965,"M",70,"SE","Bronze","B","9",1,NA,"e17d467a7e",3000,0,0
43248561,"F",49,"SE","Gold","E","18",1,NA,"151a8795bd",10880.5,2,1
43253808,"M",76,"NO","Bronze","C","10",1,NA,"31f468abbe",1000,0,0
43254804,"M",75,"DE","Gold","A","11",1,14,"65b9a5cc4a",16919.71,0,0
43256386,"F",-1,"NO","Bronze","F","9",1,3,"f7783fc3ee",3000,1,1
43257390,"F",45,"DK","None","E","8",1,NA,"f4fdfdc1f4",0.01,0,0
43258966,"M",61,"SE","Bronze","D","7",1,NA,"914d6daf12",3000,1,1
43264109,"F",50,"FI","None","E",".",1,4,"4930fb4632",0.01,0,0
43266179,"M",41,NA,"None",NA,"7",1,NA,"f237168d0f",0.01,0,0
43266691,"F",62,"DK","Bronze","C","7",1,6,"f8f80f2e05",2500,0,0
43269364,"M",-1,"SE","None","B","4",1,5,"18f031e7ae",0.01,0,0
43272446,"F",40,"DK","Bronze","F","2",1,NA,"b4a5535c45",2100.01,0,0
43273485,"F",63,"NO","Bronze","C","8",1,17,"d66174fe43",200,0,0
43273990,"F",75,"DK","Bronze","D","7",1,18,"29959078bb",5000,0,0
43276549,"F",48,"SE","None","F","7",1,NA,"6f94b90c67",0.01,0,0
43277553,"F",37,"SE","None","C","1",1,NA,"640d67981b",0.01,0,0
43279572,"F",72,"SE","Gold","A","8",1,NA,"256dfdaefa",10958.49,0,0
43281135,"F",44,"SE","None","D","10",1,NA,"5331653478",0.01,0,0
43284703,"F",55,"FI","Bronze","C","7",1,NA,"bbac4b2cc3",3100,0,0
43287214,"M",60,"DK","Bronze","D","6",1,NA,"b469986750",850,0,0
43290800,"M",34,"SE","Bronze","C","8",1,NA,"f8f0e1badf",420,1,1
43293362,"M",66,"FI","Gold","F",".",1,NA,"4930fb4632",19207.84,0,0
43294890,"F",33,"DK","Bronze",NA,"10",1,NA,"08ff7580f5",4000,1,1
43297430,"F",61,"FI","Gold","F","8",1,1,"1d51a155ab",6000,1,1
43298470,"M",-1,"DK","Bronze","C","7",1,NA,"cc27a6c6c5",3000,0,0
43299492,"F",49,"DK","Bronze","B","8",1,NA,"56f91ffb97",5000,0,0
43299999,"M",42,"SE","None","D",".",1,NA,"3e631201ee",0.01,0,0
43304240,"M",41,"SE","Gold","C","7",1,5,"4b5b65ac74",6000,0,0
43305255,"M",53,"DK","None","C","12",1,NA,"b2bbac39ba",0.01,1,1
43311034,"F",57,"SE","Bronze","E","12",1,6,"d012eff055",3050.12,0,0
43312642,"M",34,"DK","None",NA,"8",1,NA,"adb6e5b401",0.01,1,1
43314181,"M",49,"SE","None","D","4",1,NA,"3e11d86955",0.01,0,0
43315200,"F",76,"SE","Bronze","A","15",1,4,"759c1b02d6",5000,0,0
43318810,"M",66,"DK","Bronze","C","5",1,NA,"ab64b62b31",2000,0,0
43319841,"M",74,"SE","Gold","A","6",1,8,"13e59944b6",19935.93,0,0
43320343,"M",65,"NO","None","E","10",1,NA,"deb21daeda",0.01,0,0
43321854,"F",39,"FI","None","C","9",1,5,"f5dba62549",0.01,1,1
43324993,"F",63,"DK","None","C","8",1,NA,"25009c0dc7",0.01,0,0
43331078,"M",76,"DK","Gold",NA,"7",1,21,"f6578e668f",6000,0,0
43332600,"M",65,"SE","Gold","C","11",1,4,"8366aeaa88",10000,0,0
43337190,"M",52,"DK","Bronze","D","5",1,NA,"e7331487b6",0.02,0,0
43340255,"F",38,"SE","Bronze","C","2",1,NA,"dff0f5428e",1250,0,0
43345346,"M",46,"FI","Gold","A","8",1,NA,"a08720d192",6000,0,0
43349970,"F",36,"DK","Gold","E","8",1,1,"faf812ed1e",6000,1,1
43356798,"F",69,"SE","Gold","D","7",1,7,"032eca0d47",18140.78,1,1
43360876,"M",59,"SE","Gold","C","6",1,10,"16387d1962",6053.35,0,0
43362895,"M",45,"DK","Gold","B","5",1,NA,"fde30ad986",6000,0,0
43373080,"F",-1,"FI","None","B","14",1,NA,"d86fa6d02e",0.01,1,1
43373595,"F",65,"DE","None","B","4",1,8,"69701cc32a",0.01,0,0
43376730,"F",44,"DK","Gold","B","7",1,NA,"8f724aa4e5",9106.7,1,1
43377752,"F",30,"SE","Gold","D","14",1,5,"d1ffcbad13",7300,0,0
43378279,"M",62,"FI","Gold","B","11",1,NA,"600a9b8e39",6000,0,0
43386492,"F",59,"DK","Gold","E","8",1,NA,"1a0c1413ed",7600,0,0
43388096,"F",33,"FI","None","E","13",1,NA,"3034686af7",0.01,1,1
43389130,"M",35,"DE","Bronze","D","5",1,NA,"24f8974e4b",600,0,0
43389653,"M",52,"DK","Gold","D","8",1,NA,"d6510c8c3c",6000,0,0
43397524,"F",18,"DK","Bronze","C","6",1,NA,"578aa251ea",3000,0,0
43398520,"M",-1,"SE","Bronze","E","5",1,4,"9cf6392a8d",3000,0,0
43402684,"M",59,"FI","None","C","12",1,5,"6cfb225fa8",0.01,0,0
43403206,"M",51,"DK","Gold","F","7",1,NA,"f3ddafbb2a",6000,0,0
43404237,"F",77,"DK","Gold","B","9",1,3,"bcad62c5a0",18000,0,0
43415042,"M",72,"SE","Bronze","A",".",1,8,"11a7ace4ac",3000,0,0
43416596,"M",41,"SE","Bronze","C","12",1,NA,"8099f600b9",1000,0,0
43419129,"F",56,"SE","Bronze","E","11",1,9,"f48fb7a192",500,0,0
43422235,"F",70,"FI","Bronze","C","7",1,7,"67769df0a8",2500,1,1
43424807,"F",66,"SE","Bronze","C","3",1,NA,"f7495c766d",3000,0,0
43426818,"M",49,"FI","Bronze","B","10",1,3,"0a9b44a290",3000,0,0
43427326,"F",33,"DK","None","E","7",1,4,"7a8b363a45",0.01,0,0
43435558,"F",46,"SE","None","B","8",1,NA,"9dc98d06f3",0.01,1,1
43436643,"M",31,"SE","None","B","10",1,NA,"96c61f495c",0.01,1,1
43438190,"F",57,"SE","Bronze","D","15",1,NA,"69756e0616",1143.6,0,0
43447521,"M",64,"SE","Gold","C",".",1,1,"aad22107e0",6000,0,0
43450069,"M",51,"SE","Bronze","C","11",1,1,"af6f22b214",1200,0,0
43451103,"F",40,"SE","Bronze","A","7",1,5,"d3ad4ec14b",1000,0,0
43452649,"F",55,"FI","Gold","D","20",1,NA,"d672d7bcab",5997.7,1,1
43454170,"F",42,"FI","Bronze","D","8",1,11,"a2a414cacc",1020,1,1
43455702,"M",50,"FI","None","B","11",1,8,"35b875309d",0.01,2,1
43458833,"M",68,"DK","Gold","A","11",1,NA,"8228414fe1",15000,0,0
43463560,"F",-1,"SE","None","F","9",1,NA,"e205c85ad8",0.01,1,1
43465619,"F",51,"FI","Gold","D","7",1,NA,"cabbaa0b44",10000,0,0
43466674,"M",36,NA,"Bronze","C","9",1,5,"98145470ff",3400,0,0
43468227,"M",-1,"FI","Gold","C","7",1,2,"285e9ce06c",6000,0,0
43476491,"M",62,"DK","Bronze","D","10",1,11,"0d9779ad1f",1521.11,0,0
43478060,"F",58,"FI","Gold","D","9",1,3,"77196077a5",10000,2,1
43482211,"M",65,"DK","Bronze","C","8",1,NA,"8937b7331e",1411.23,0,0
43484362,"M",33,"SE","Bronze","E","5",1,NA,"349b7f37ba",313.8,0,0
43485652,"F",75,"DK","Silver","F","14",1,NA,"eaa49940db",30000,1,1
43485938,"F",44,"FI","Bronze","B","13",1,NA,"3f77efa284",800,1,1
43486462,"F",56,"DK","Bronze","F","10",1,8,"e167273a79",1000,2,1
43490109,"M",37,"SE","Bronze","F","12",1,NA,"61c1ae7eec",1200,1,1
43498800,"M",72,"DK","Gold","D",".",1,8,"5b88a357a4",6000,0,0
43499335,"M",70,"NO","Bronze","A","6",1,7,"b19ec766a4",3000,0,0
43503561,"M",52,"SE","Gold","D","8",1,2,"682d6a13af",18000,0,0
43504606,"F",50,"SE","Bronze","A","2",1,NA,"0f526e5f73",2000,0,0
43505629,"F",44,"DE","Bronze","F","6",1,8,"84ab31f949",0.02,0,0
43508652,"M",-1,"SE","None","C","7",1,4,"910e9d261d",0.01,0,0
43509160,"M",71,"DK","Bronze","C","6",1,NA,"115b2b140b",4000,0,0
43510690,"M",66,"SE","Gold","F","9",1,NA,"b8b8682ca1",17860.04,0,0
43511190,"M",40,"FI","None","D","9",1,NA,"034b311130",0.01,0,0
43511700,"F",41,"DK","Bronze","B","11",1,1,"a15a058c56",500,2,1
43512781,"F",53,"NO","Gold","D","11",1,14,"db44e4f35b",6000,0,0
43513303,"F",77,"DK","Gold","B","8",1,2,"06ba0215ea",6000,0,0
43515446,"F",51,"FI","Bronze","F","4",1,NA,"cebb341866",3050,0,0
43521187,"M",32,"FI","None","E","7",1,4,"f355f86668",0.01,1,1
43522213,"F",51,"NO","Bronze","F","12",1,NA,"9b66681eaf",300,0,0
43524240,"M",38,"DK","Bronze","F","6",1,9,"efefffc2f8",600,0,0
43526766,"M",59,"DK","None","F",".",1,NA,"98143259bb",0.01,0,0
43527800,"F",34,"DK","Bronze","D","6",1,NA,"de19e22f10",480,1,1
43530372,"F",42,NA,"None","C","9",1,NA,"711d5ee8bc",0.01,0,0
43537024,"M",66,"SE","Bronze",NA,"5",1,16,"90b896cbae",5000,0,0
43537520,"M",-1,"SE","Gold","A","14",1,NA,"8110e75245",13989.57,0,0
43540564,"M",62,"FI","None","D","11",1,NA,"1cd4fbaf6e",0.01,0,0
43541064,"F",28,"FI","None","F","13",1,8,"0c582259ca",0.01,1,1
43541579,"F",77,"SE","Gold","B","8",1,6,"489bbdf4fb",7000,1,1
43545086,"M",73,"SE","Bronze","A","8",1,NA,"4597296f24",4884.25,0,0
43556525,"M",61,"SE","Gold","B","11",1,6,"1c5562e71e",9800,0,0
43557521,"F",67,"FI","Silver","B","11",1,NA,"d715219b0d",20333.63,0,0
43561561,"F",51,"SE","None","B","9",1,8,"a3af04b830",0.01,0,0
43563637,"M",45,"FI","None","E","4",1,NA,"8b523c38e1",0.01,0,0
43566687,"M",45,"SE","Bronze","B","7",1,4,"8c2017540a",840,0,0
43567187,"M",64,"DK","Gold","A","8",1,4,"85572d175d",6000,0,0
43569180,"F",38,"DK","Bronze","F","10",1,NA,"0e94a6f195",285.01,1,1
43573292,"F",73,"SE","Bronze","B","7",1,8,"33521aa0da",4884.25,0,0
43576348,"M",45,"DK","None","F","6",1,4,"1e15014f50",0.01,0,0
43576887,"M",55,"DK","Gold","F","15",1,7,"59c6950d8f",10853.35,0,0
43580469,"F",69,"DK","Bronze","C","9",1,2,"df7036f14f",3000,1,1
43583522,"M",50,"DK","None",NA,"5",1,NA,"38a7090869",0.01,0,0
43586645,"F",64,"SE","Bronze","F","7",1,NA,"eec6db3674",3420,0,0
43589717,"F",58,"FI","Bronze","F","4",1,9,"ec30b79b6e",1000,0,0
43595270,"F",35,"DK","Bronze","B","7",1,4,"7615dffb5e",600,0,0
43597930,"F",33,"SE","None","F","12",1,4,"78a3384a0b",0.01,1,1
43603655,"F",49,"FI","None","F","7",1,NA,"2bf97c4b80",0.01,0,0
43604163,"F",65,"FI","Bronze","C","9",1,12,"c790887de3",4490.6,0,0
43604716,"F",56,"SE","Bronze","F","4",1,NA,"ab80a4f9dc",2500,0,0
43606816,"M",43,"DK","Bronze","D",".",1,NA,"0f0fb40dcd",420,0,0
43607391,"F",55,"SE","Bronze","A",".",1,NA,"1487f3aeee",2000,0,0
43607928,"M",70,"DK","Gold","F","6",1,NA,"c8673514cd",19705.03,0,0
43611011,"M",72,"SE","Bronze","C","15",1,NA,"2d9146a584",2200,0,0
43611526,"M",-1,"SE","Gold","B","5",1,NA,"cd9cfb0d48",7653,0,0
43614134,"F",41,"DK","Gold","C","16",1,1,"13087d953b",6000,2,1
43615165,"F",65,"FI","Gold","F","12",1,NA,"3060eae155",6105.32,0,0
43619772,"M",60,"NO","Gold","B","3",1,NA,"2d44a08d55",6107.64,0,0
43623818,"M",62,"SE","Gold","C","9",1,NA,"851e5f83ca",6105.32,0,0
43624318,"M",53,"DK","Gold","B","5",1,6,"fd085e50fc",6000,0,0
43624369,"M",50,"SE","Gold","C","11",1,1,"531bd5eeba",7000,0,0
43625870,"M",38,"SE","None","D","9",1,5,"2fdbfda8b1",0.01,1,1
43629484,"M",52,"DK","Bronze","F","7",1,NA,"ef19805428",600,0,0
43631497,"M",43,"SE","None","E","5",1,NA,"5b8c3773d9",0.01,0,0
43632000,"F",61,"DK","Bronze","A","10",1,NA,"c0641280dc",3000,0,0
43634070,"F",37,"FI","Bronze","D","7",1,5,"cb85555359",720,0,0
43634615,"M",78,"SE","Gold","C","12",1,NA,"536c3a1b7c",6000,0,0
43638238,"F",79,"SE","Bronze","E","10",1,NA,"e469d16cbb",3600.01,0,0
43641352,"F",47,"DK","Bronze","D","8",1,NA,"773992fd86",1000,1,1
43643967,"F",34,"FI","None","C","10",1,4,"ac78a3c24f",0.01,2,1
43645544,"F",52,"DK","Bronze",NA,"6",1,NA,"8c2017540a",5000,0,0
43646044,"M",38,"DK","Bronze",NA,"8",1,9,"af75d9d767",300,0,0
43648128,"M",54,"NO","None","A","11",1,NA,"16a16b2a37",0.01,0,0
43649167,"M",55,"SE","Gold","C","3",1,2,"e88f1a81f5",6000,0,0
43650173,"F",78,"SE","Gold","B","8",1,NA,"764d10b440",12107.64,0,0
43660110,"F",56,"SE","Gold","D","7",1,NA,"f011235afe",10000,0,0
43662708,"F",44,"SE","Bronze","D","11",1,10,"5b64a41e0f",600,2,1
43663224,"M",38,"SE","None","D","6",1,NA,"b155c836db",0.01,1,1
43665316,"M",30,"FI","None","F","3",1,5,"0157d600d7",0.01,0,0
43665804,"F",62,"DK","Bronze","C","7",1,9,"ea4b6b22e8",5000,0,0
43667823,"F",54,"FI","Bronze",NA,"3",1,NA,"ee5474b7a3",1600,0,0
43668374,"F",37,"DK","None","F","12",1,NA,"1828308908",0.01,1,1
43672010,"F",78,"DK","Gold","C","12",1,NA,"d036c11828",8000,0,0
43672525,"F",48,"FI","None","D","14",1,5,"4528e51acc",0.01,1,1
43677705,"M",19,"DK","Bronze","C","10",1,NA,"1d0125a2ea",1000,0,0
43685392,"F",59,"SE","Gold","D","8",1,NA,"b57ffdf326",12106.7,0,0
43685899,"F",-1,"FI","Bronze","C","4",1,NA,"eb6f2e6a2b",3000,0,0
43688944,"F",49,"FI","Gold","C","6",1,NA,"35221dc5a7",6000,0,0
43690035,"M",48,"DK","None","A","5",1,8,"959698e803",0.01,0,0
43691090,"M",52,"DK","Gold","F","3",1,1,"5e34805610",6000,0,0
43691619,"F",40,"SE","None","C","10",1,NA,"ad90e0f976",0.01,1,1
43696327,"M",50,"DK","Gold","C","11",1,2,"ca2f3f9403",6000,0,0
43698370,"M",38,"DK","Bronze","F","5",1,NA,"45817eba25",50.01,0,0
43698885,"F",-1,"SE","Bronze","F","11",1,NA,"f48553b3c5",3000,0,0
43700979,"M",64,"SE","Gold","B","6",1,NA,"643b8e3656",6053.35,0,0
43701509,"M",52,"SE","None","D","10",1,NA,"9e69881543",0.01,0,0
43703030,"M",50,"FI","Bronze","D","6",1,4,"c8578e3206",3000,0,0
43707094,"M",47,"DK","None","C","11",1,5,"e786755f66",0.01,0,0
43708163,"M",56,"FI","None","F","7",1,5,"0c582259ca",0.01,0,0
43710702,"M",38,"DK","None","D","9",1,8,"a79f08db9f",0.01,1,1
43713779,"F",70,"SE","Bronze","D","7",1,NA,"b5f36cf201",3000,0,0
43715844,"M",63,"DK","Gold","A","17",1,NA,"0caae79df5",6000,1,1
43719440,"F",58,"SE","Silver","F","9",1,NA,"646c7c0c5c",20369.93,1,1
43725050,"M",69,"SE","Bronze","B","11",1,4,"217cb9e60c",5000,0,0
43725580,"F",39,"SE","Gold","C","11",1,NA,"c39d8a20f5",7229.81,1,1
43727672,"F",45,"SE","Bronze","E","8",1,1,"7586333cbd",100,0,0
43729756,"M",40,"SE","None","C","14",1,NA,"36d92023c2",0.01,1,1
43740725,"M",73,"SE","Gold","C","6",1,2,"7b6640cbc9",15000,0,0
43744364,"F",47,"NO","Bronze","B","11",1,NA,"07b6509c12",1250,0,0
43744941,"M",75,"SE","Bronze","C","6",1,NA,"51fb5b9553",4000,0,0
43750585,"F",63,"SE","None","A","5",1,18,"4a74168074",0.01,0,0
43754319,"M",66,"SE","Gold","D","10",1,7,"85708e7e4f",13525,0,0
43759914,"M",61,"DK","Gold","D","7",1,NA,"5d1856f819",9715.77,0,0
43760947,"F",30,"FI","None","F","9",1,NA,"4c114fdaed",0.01,1,1
43773437,"F",78,"FI","Bronze","C","7",1,NA,"5f9816f267",2400,0,0
43776584,"F",55,"SE","Bronze","D",".",1,9,"cca88592fc",1440,0,0
43778730,"M",33,"NO","None","D","11",1,5,"36b813db42",0.01,2,1
43780760,"F",59,"FI","Bronze","F","14",1,NA,"5dd9b5ff23",120,0,0
43782843,"F",29,"NO","Silver","C","11",1,3,"f9d6812cde",20768.63,0,0
43783343,"F",70,"DK","Gold","C","5",1,NA,"8dd77558b1",6105.32,0,0
43788590,"F",32,"SE","None","C","7",1,NA,"5ef84c68f1",0.01,0,0
43789139,"F",69,"SE","Gold","B","5",1,5,"f8d8ee1589",6000,0,0
43792237,"F",54,"SE","None","E","9",1,4,"16e3624c95",0.01,0,0
43794876,"M",78,"DK","Bronze",NA,"8",1,NA,"e3168ede40",5000,0,0
43797956,"M",52,"FI","Gold","A","16",1,NA,"151a8795bd",12000,2,1
43803573,"F",43,"DK","None","D","8",1,NA,"6752083add",0.01,1,1
43809237,"M",44,"SE","None","B","7",1,5,"77c8354c79",0.01,0,0
43817396,"F",-1,"FI","None","D","8",1,4,"64f907d6d1",0.01,0,0
43818414,"M",78,"DK","Bronze","B","8",1,NA,"b982562e4c",3000,1,1
43819453,"F",70,"NO","Gold","F","6",1,NA,"0581eb47c9",6053.35,0,0
43824813,"F",45,"DK","Gold","A","16",1,2,"e7155d4bd1",9000,2,1
43827839,"M",26,"DK","Bronze","F","8",1,3,"28e5ae5d48",2500,0,0
43830465,"M",59,"DK","None",NA,"5",1,NA,"ccda6d64a7",0.01,0,0
43832506,"M",45,"NO","None","F","5",1,5,"045673ccaf",0.01,0,0
43833537,"F",38,"SE","None","E","12",1,4,"4bc2c13ca3",0.01,0,0
43835564,"M",66,"SE","Bronze","B",".",1,NA,"84a8165356",2035.88,0,0
43836617,"F",58,"DK","Bronze","B","7",1,5,"c8b528d46a",2233.01,0,0
43837150,"M",59,"DK","Bronze","C","7",1,8,"37568c33a0",3000,0,0
43837656,"F",49,"NO","Bronze","C","15",1,8,"fb3f38f1a9",3000,0,0
43838156,"M",72,"DK","Gold","F","8",1,8,"39bc2d5c56",6000,0,0
43840703,"M",52,"SE","None","B","5",1,8,"51b209d92c",0.01,0,0
43842250,"F",64,"DK","Gold","C","7",1,NA,"a149a0aa97",18000,0,0
43843257,"F",61,"FI","Bronze","D",".",1,2,"6b77b228d9",5000,1,1
43851365,"F",65,"DK","Bronze","B","7",1,2,"4ae5087e99",3000,0,0
43854950,"F",38,"SE","Bronze","A","7",1,13,"cc70ebcf9d",3000,1,1
43857495,"M",41,"NO","Bronze","F","9",1,NA,"3a47daa475",1750,0,0
43860550,"F",38,"DK","Bronze","E","13",1,NA,"a3af0f82c8",1000,1,1
43861565,"F",58,"FI","None","D","11",1,NA,"713e66b64a",0.01,1,1
43863614,"M",30,"DK","Bronze","C","9",1,NA,"9fd2dee73c",480.01,1,1
43864610,"M",46,"DK","Bronze","D","15",1,11,"e0b78f3bb3",600.01,1,1
43867652,"M",32,"FI","None","E","10",1,5,"714afd938e",0.01,0,0
43869680,"F",50,"NO","None","F","13",1,NA,"f011655273",0.01,0,0
43873300,"F",50,"SE","Gold","B",".",1,NA,"58f8415e05",6000.01,0,0
43877925,"M",59,"DK","Bronze","D","7",1,NA,"bb1bdf78bd",2000,0,0
43878450,"F",41,"DK","Bronze","F","8",1,1,"ea578796f6",600,0,0
43880470,"M",60,"FI","Gold","B","3",1,1,"f33cbfd30a",6000,0,0
43880985,"F",59,"FI","Gold","F","13",1,10,"cf37f4fb6b",6000,1,1
43885723,"M",42,"SE","None","A","7",1,NA,"b6c7ac876b",0.01,0,0
43887262,"M",45,NA,"Gold","C","15",1,6,"ec0b36b9fc",6053.82,0,0
43889320,"F",63,"SE","None","A","6",1,NA,"f3aa02b337",0.01,0,0
43890859,"M",34,"SE","Gold","F","8",1,7,"49ba4a6a43",9500,0,0
43891375,"M",33,"FI","None","F","12",1,NA,"5bc4223055",0.01,1,1
43893637,"F",64,"DK","Silver","C","5",1,7,"cb5f97fb92",26306.7,0,0
43897276,"M",68,"NO","Bronze","C","12",1,23,"4081fd272a",2383.23,0,0
43899279,"M",76,"DK","Gold","B","10",1,5,"dbdee65cca",6000,0,0
43904051,"F",28,"SE","None","D","10",1,NA,"8674eb9511",0.01,0,0
43907670,"F",43,"DK","None","D","22",1,NA,"148582248c",0.01,2,1
43908170,"F",66,"DK","None",NA,"12",1,8,"6a992f157d",0.01,0,0
43913468,"F",60,NA,"None","C","12",1,8,"a71368f25c",0.01,0,0
43916610,"F",61,"DK","None",NA,"2",1,NA,"197b05ed60",0.01,0,0
43917625,"F",45,"FI","None","D","14",1,NA,"7cba1c9114",0.01,0,0
43924389,"M",52,"DK","Gold","E","9",1,NA,"9431d43be1",6000,0,0
43925954,"F",34,"SE","None","F","10",1,5,"18a012c622",0.01,1,1
43929585,"M",63,"SE","None","C","8",1,NA,"793065ea6e",0.01,0,0
43930630,"F",61,"NO","Bronze","E","11",1,NA,"404c56e8b3",1000,0,0
43936352,"M",69,"DE","None","A","10",1,NA,"b4003a718a",0.01,0,0
43940503,"F",37,"NO","None","F","7",1,NA,"758d87bbd4",0.01,0,0
43941003,"F",40,"DK","Bronze","C","7",1,1,"2f5ac2e013",1100,1,1
43943103,"M",58,"SE","Bronze","C","10",1,NA,"1828308908",4000,0,0
43944100,"M",51,"SE","Gold","E","9",1,2,"beea233343",12000,0,0
43948857,"M",34,NA,"Bronze",NA,"8",1,NA,"1c6e082eaa",3250,0,0
43949624,"M",53,NA,"Gold","D","7",1,NA,"b01217681b",6000,0,0
43949969,"M",63,"SE","Bronze","A","4",1,6,"9fa3afd799",1000,0,0
43950983,"M",72,"DK","Gold","B","5",1,8,"95045bfeb1",9000,0,0
43962272,"F",28,"DK","Bronze","E","4",1,7,"b730b196b3",3000,0,0
43965859,"F",61,"DE","None","B","9",1,NA,"1a0c1413ed",0.01,0,0
43966863,"M",33,"DK","None","C","8",1,NA,"5f411ef282",0.01,1,1
43968424,"F",55,"SE","Gold","C","6",1,7,"ec30b79b6e",7553.35,0,0
43970950,"M",52,"SE","Gold","A","10",1,NA,"35cc7fe5a9",6000,0,0
43972995,"M",52,"SE","Gold","C","5",1,NA,"c2bc0dda8c",20000,0,0
43974548,"F",39,"SE","Bronze","C","12",1,NA,"4f54b8f5c2",3250,0,0
43978659,"F",-1,"SE","Gold","B","6",1,NA,"4e4ed36bce",6000,0,0
43981188,"F",40,"SE","None","C","14",1,NA,"9bd061f881",0.01,1,1
43988034,"F",71,"SE","None","C","6",1,8,"e60e7862d5",0.01,0,0
43989049,"M",61,"SE","Gold","E","7",1,NA,"0180ba65e7",6000,0,0
43992600,"F",-1,"DK","Bronze","C","8",1,12,"c1568b4a9a",1000,0,0
43993186,"F",-1,"SE","Gold","C","11",1,11,"937c9422d4",12000,0,0
43994190,"M",44,"DK","None","D","5",1,NA,"e075d0aaa1",0.01,1,1
43995731,"M",60,"SE","Bronze","F","11",1,NA,"8c2afe893b",600,0,0
44000903,"F",58,"NO","Bronze","B",".",1,7,"ba28e352b3",5000,0,0
44005042,"M",62,"FI","Bronze","F","5",1,1,"da8cc276b5",1000,0,0
44007711,"F",35,"DK","Gold","B","25",1,NA,"155db03aa8",6000,3,1
44008211,"F",67,"SE","None","C","7",1,7,"2323e840b5",0.01,0,0
44009757,"F",68,"DK","Gold",NA,"6",1,NA,"4b97550b3b",6000,0,0
